0,1,2,3,4,5,6,7
CHAMPIONS 111 - ChartChampions,https://d272f79eqy1rdf.cloudfront.net/35d92158-49e3-43ec-91db-46fcd56eb7ef/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTk5NzljZTY1YSIsImNpcGhlcnRleHQiOiJ2QzAxM0owSTFBbHIxdlhwalwvWHdRRU1sQXYxSUh0dCtxZHRVTnJJUVVaM3A3dmJobjVLUThmMkxhZ0h3a3lXVSIsIml2IjoiZDM1NmJjMDZmZTA5ZmMxNWUwMWQyNDVlNWFjNTQ1NDMiLCJzYWx0IjoiZjBmMWZmODkyNmQ1MzMwOWI4MzQ1YjgwZDUxYmYxNTkifQ==,,qwtl6c,"July 25, 2021","<div class=""elementor-widget-container"">
<p><strong>1:30 - BTC RECAP</strong></p>
<p><strong>5:38 - BTC TA</strong></p>
<ul>
<li>Daniel marks value areas (volume and time) furthest out</li>
<li>Always look for more layers of confluence</li>
<li>Daniel does the EW count - it is very good and helpful on the HTF</li>
<li>5-3-5 is more bearish count</li>
<li>Always have a bullish and a bearish count</li>
<li>In this case both counts are still valid until the range breaks</li>
<li>It is good to be aware of the CME gap (it tends to get filled) but not to base a trade off of it</li>
<li>A potential of a short squeeze - people do not get the retracement they want and are forced to buy higher or be left out</li>
</ul>
<p><strong>52:45 - POTENTIAL SET-UP</strong></p>
<ul>
<li>Trade of the week is still maintained from the previous week</li>
<li>Until the support is lost, there is no reason to turn bearish (locally)</li>
<li>Usually weekend moves result in a fake-out but until support holds you cannot just speculate</li>
<li>CME open can be telling</li>
<li>As always, trade the range until it breaks</li>
<li>CME gap open is important this week because of the context</li>
</ul>
</div>",7ca63913ab5418d31b960c238c97716b
CHAMPIONS 110 - ChartChampions,https://d272f79eqy1rdf.cloudfront.net/4356fc5c-e55f-4537-a18c-590435784005/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTk5N2Q0MTk5ZSIsImNpcGhlcnRleHQiOiJZckZndHlZV29ZVGZ3S0FLVk41b2VXOWRERWRJZmZaa3VjR2VtTWZxUURMRmluN0x1WjhuN1ZsQjhzUUI1SFBJIiwiaXYiOiIzYjYwNmEzMTZlYjg3ZjFkZGYzY2ZiMGEyN2NiODBhZSIsInNhbHQiOiI4ZDliMWUyMzc3Mjk2NWFhNDRjNmExNTUxZTY5NDVmZSJ9,,qwgjqe,"July 18, 2021","<div class=""elementor-widget-container"">
<p><strong>1:13 - BTC REVIEW</strong></p>
<p><strong>8:20 - BTC TA</strong></p>
<ul>
<li>It is not likely liquidity to the upside stays untouched</li>
<li>Even if you do not trade patterns it is good to be aware of them because majority of people trade them so you can counter trade them</li>
</ul>
<p><strong>20:10 - POSSIBLE SET-UPS</strong></p>
<ul>
<li>Daniel’s preferred scenario is to lose the low (not overall low) as a SFP and short squeeze back up towards the high of the range</li>
<li>The best way to shake out traders is to remain range-bound</li>
<li>The longer than the range is going on, the more people get bored, shaken out of trades and leaving the market</li>
<li>The only people still trading are professional traders, hedge funds, algorithmic bots while retail traders are waiting for a breakout</li>
<li>Daniel keeps his short open when price is still under major resistances to hedge himself. And at the same time, he opens long at the lows</li>
<li>TOTW is dependent on the run of 30k</li>
</ul>
<p><strong>33:16 - ETH/BTC TA</strong></p>
<ul>
<li>Altcoin market is very fragile at the moment</li>
<li>It is all dependent on BTC, but the downside potential with alts is huge</li>
<li>Daniel’s analysis is still the same as the previous week</li>
</ul>
<p><strong>42:20 - DXY</strong></p>
<p><strong>44:07 - ES1!</strong></p>
<ul>
<li>It is dangerous to time the high on the stock market because it is insanely bullish</li>
<li>Until no support is lost you cannot be bearish - all the drops are buying opportunities so far</li>
</ul>
<p><strong>47:33 - COIN &amp; MSTR</strong></p>
<ul>
<li>Basically, similar to BTC</li>
</ul>
</div>",3bf2099dff5fb0ee953ca4c8e1780af7
CHAMPIONS 109 - ChartChampions,https://d272f79eqy1rdf.cloudfront.net/788f55bd-fc4b-4691-bd81-d1fadc5c7998/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTk5N2ZkNTlkOCIsImNpcGhlcnRleHQiOiI3ODBEUnFqNm9oWTZKM3lrM1dwajBZcCt6UmdaeU4zblVyQVBGVHlGcmtkWXdJdFJaY3FJOHhHTFc3ZWM5VWZFIiwiaXYiOiJhNTZmYzc0ZDk1MDU0MTE0MzAzZTE2NjcwNGE3NWJjZSIsInNhbHQiOiI4MDk1MDZhZGJmNTExNzA1ZDk0Yjk5NjA1ZTY2YTNlMSJ9,,qw1yqz,"July 10, 2021","<div class=""elementor-widget-container"">
<p><strong>0:59 - BTC TA</strong></p>
<ul>
<li>BTC sideways range is giving amazing trades and we trade it until it breaks. When it breaks, we are well prepared</li>
</ul>
<p><strong>12:55 - ETH/BTC TA</strong></p>
<ul>
<li>Daniel does the in-depth analysis on ETH because BTC is still in the range</li>
<li>He charts ETH/USD on Coinbase and ETH/BTC on Binance because of history, and trading on Bybit</li>
<li>Daniel always does TA on BTC pair first and then USD pair</li>
<li>BTC rules all the crypto market and ETH rules all the altcoins (if it drops, alts drop in majority). That is why it is not ok to be overexposed</li>
<li>Daniel normally does not short altcoins unless he is given an amazing opportunity</li>
<li>It is good to be aware of all possible scenarios and be prepared</li>
</ul>
<p><strong>30:32 - ETH/USD TA</strong></p>
<ul>
<li>Daniel pulls the fixed range from the impulse and also from the last area of consolidation to get value areas (not the usual way, but works well for him)</li>
<li>When it comes to triangle, be prepared to trade it either way</li>
<li>When the move up is very quick, move can retrace as quickly</li>
<li>Daniel identifies a possible set-up which is on the intermediate/expert level because there are many factors to it</li>
<li>Altcoins do well if BTC is ranging</li>
</ul>
<p><strong>55:11 - Q&amp;A</strong></p>
<ul>
<li>Daniel does not give much emphasis on weekend moves</li>
</ul>
</div>",3bf2099dff5fb0ee953ca4c8e1780af7
CHAMPIONS 108 - ChartChampions,https://d1w88qxm6m8coi.cloudfront.net/8e95be65-0946-4356-bc99-76307b66b0fd/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTk5ODI2MWQ3MiIsImNpcGhlcnRleHQiOiJHMHAwZk5cLzluV29HTTVaTG5wUDdsN2pubDdoalwvY2o2Mkcyb1lYNHpaRXlKbzdOV1ZWRVBYSUNZXC9NZCs0XC8yNCIsIml2IjoiMjA2ODJkOWJkN2U1ODQ3ZDk0ZmY3OWIwNzZjNTYyNWIiLCJzYWx0IjoiZGEzYTEyNTkyNDg0YjU0M2ZhZjc5MzFhMmI5N2RmYTgifQ==,,qvqp6p,"July 4, 2021","<div class=""elementor-widget-container"">
<p><strong>0:33 - BTC TA</strong></p>
<ul>
<li>Nothing has really changed; previous week’s TA is still valid</li>
<li>Whenever there is no trade on BTC, you can trade any other asset - from altcoins to stock market etc. TA is the same everywhere.</li>
</ul>
<p><strong>18:28 - ETH TA</strong></p>
<ul>
<li>Still in a range but it is a nice trading environment</li>
</ul>
<p><strong>20:34 - MIKE’S BTC TA</strong></p>
<ul>
<li>Mike subdivides channels (HTF and LTF)</li>
</ul>
<p><strong>27:37 - DANIEL’S COMMENTS AND Q&amp;A</strong></p>
<ul>
<li>Daniel, Mike and Victor do not trade off of gaps - especially if they happen in the middle of the range</li>
</ul>
<p><strong>36:21 - STOCK MARKET</strong></p>
<ul>
<li>Even though there might be some nice fundamentals, Daniel only cares about the technical analysis</li>
<li>In stock market Daniel’s strategy is buying the dip</li>
</ul>
<p><strong>43:28 - Q&amp;A</strong></p>
<p><strong>46:16 - ETH POTENTIAL SET-UP</strong></p>
<ul>
<li>As long as BTC is going sideways, there is a good opportunity for trading altcoins</li>
<li>Ethereum has to look good for other altcoins also</li>
</ul>
<p><strong>52:50 - DISCUSSION + Q&amp;A</strong></p>
<ul>
<li>Trading ranges is extremely profitable, even if you miss a bigger move you can make it all up in the range (or even more)</li>
<li>It is good to use as many tools as possible to find the confluence</li>
<li>Change of MS can happen with or without a selling tail</li>
</ul>
</div>",837842caeada327d47b509ba5d8c082d
CHAMPIONS 107 - ChartChampions,https://d272f79eqy1rdf.cloudfront.net/b377b8de-f0d9-411e-bcee-79dc557599e0/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTk5ODU1ZDk5YSIsImNpcGhlcnRleHQiOiJ5RlhrTW1ud3VHMUgwdll1b1E3Uml4QlRcL2g4NUQ0aXBGT1Y3OVVoN3ZsQ3F5MllSVW00b1pDczBVQmUzdmJUSSIsIml2IjoiODZlNDJlMmM5NzdmNzg5M2U1OWEyNmJkNWI3ZjdkN2QiLCJzYWx0IjoiMGJhMTcyODU3ODJmM2JiMzdkN2VjM2EyYmY4OGI1MDAifQ==,,qvexuh,"June 27, 2021","<div class=""elementor-widget-container"">
<p><strong>7:15 - BTC TA</strong></p>
<ul>
<li>Even though BTC is still in the same range, Daniel deletes everything from his chart and does TA from scratch</li>
<li>Daniel prefers to check volume on ExoCharts but he also checks it on the TradingView</li>
<li>He also re-does the EW counts</li>
<li>One always has to have two possible EW counts (bullish and bearish). If one gets invalidated, you are prepared for alternative scenario.</li>
<li>One is your preferred account and you trade it, the other one is back-up so that you can know what your next move will be (if invalidated)</li>
<li>The reason we trade the range till it breaks is because it offers the most successful trades (extremely high win rates)</li>
<li>Daniel discusses his thought process and possible scenarios but without real-time information no-one is able to predict the future (what volume, delta, OI is going to be like).</li>
<li>It is good to be aware of various scenarios</li>
</ul>
<p><strong>48:32 - POTENTIAL SET-UP</strong></p>
<ul>
<li>Even though we’ve been waiting for the SFP of the highs for a long time (and it still haven’t come) set-up stays the same</li>
</ul>
<p><strong>54:00 - Q&amp;A</strong></p>
<ul>
<li>Sensible TP for Daniel is POC. You can always add it back on when level is lost</li>
</ul>
</div>",e87a962554c48785c612a0fc7a39605d
CHAMPIONS 106 - ChartChampions,https://d272f79eqy1rdf.cloudfront.net/eb2757cf-b2e8-4344-9693-7e85b062456d/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTk5ODgxYjk2ZSIsImNpcGhlcnRleHQiOiJXK2dSVk1uRkx4a2Foek1DbENMSUZpYlJZMjdGVkhEVlk1WlwvTWJUREdTbGVXR2YxRml5RTV6UWRNUUN3VXh6OCIsIml2IjoiOWNhNjgzYWY0M2E1ZTE1YTY3ZDQ0NzU1MzllMWE3MDMiLCJzYWx0IjoiMzVhMDY3MDc3MGJmMjJkMjJmOWRkYmI3YzM0ZjQ1M2QifQ==,,qv0yjv,"June 20, 2021","<div class=""elementor-widget-container"">
<p><strong>8:25 - PREVIOUS WEEK OVERVIEW</strong></p>
<p><strong>14:16 - BTC TA DANIEL</strong></p>
<ul>
<li>Daniel is marking the levels while Mike and Victor commentate</li>
<li>The thing with patterns is that when everybody is looking at the same thing it is not very likely to play out</li>
<li>So many people are talking about the dead cross but as a trader you cannot really get much information with this - it does not give you the trade. Whenever it happens you are already late to the move (very speculative)</li>
<li>When seeing a pattern, you have to think like a bigger player - how to generate liquidity (counter trade)</li>
<li>When price goes up, Daniel thinks about shorts and when price goes down he thinks about longs</li>
<li>Mike trades much different when scalping then swing trading</li>
<li>Daniel looks at the LTF for an entry even for his swing trades to get the best possible entry and then he takes a TP1 rather fast and lets the rest riding</li>
</ul>
<p><strong>27:37 - Q&amp;A</strong></p>
<ul>
<li>The tick size matters, for day trading 50 ticks is optimal</li>
</ul>
<p><strong>52:15 - BTC TA MIKE + Q&amp;A</strong></p>
<ul>
<li>Pre-setting orders can be dangerous, it is better to set an alert</li>
<li>Fib time is coming at the end of this month</li>
<li>Daniel uses EWs only on HTF and Mike also - he likes to use them with harmonics and speed fans</li>
<li>The correlation with stock market is not so strong nowadays but it is still good to keep an eye on it</li>
<li>Daniel sees every drop in the stock market as a buying opportunity</li>
</ul>
<p><strong>1:20:18 - BTC TA VICTOR + WRAP UP BY DANIEL</strong></p>
<ul>
<li>Victor is sticking to trading a range</li>
<li>Pre-setting with a good risk management can still be profitable, everyone has to decide themselves what they prefer.</li>
<li>The only thing you need to know in trading is which levels you are interested in trading in whichever direction price goes (plan - always be prepared) but you do not need to know what will happen next</li>
<li>Trade of the week for Daniel would still be the SFP of the highs around 40k region</li>
</ul>
</div>",1eeb05580ada0146f41d890ef058be6e
CHAMPIONS 105 - ChartChampions,https://d272f79eqy1rdf.cloudfront.net/f6b461f2-dc75-4b44-b6d2-8303f317e884/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTk5OGIxMGQ3YiIsImNpcGhlcnRleHQiOiJqZnF6a1V0VVpoRHhnRVwvcGR1NnNDQmpkWmVtclM2SlRwdXJkenRRd1wvR2poQm1HZ1pUdE1YZDFaaWYrZUlWTWwiLCJpdiI6IjEyOWRhYTNiZjZlNzMxNTQ1ZmU4OTg5NjRmYmE1NDY0Iiwic2FsdCI6ImZkYTQyNzI3OTY3NjliNDMzMDY3YWJiZjhjZWEzYjAzIn0=,,qunrh3,"June 13, 2021","<div class=""elementor-widget-container"">
<p><strong>2:00 - PREVIOUS WEEK OVERVIEW + BTC TA</strong></p>
<ul>
<li>Daniel goes through the set-up from the previous week and talks about the next possible scenarios that can happen</li>
<li>There is a possibility of a descending triangle if LH’s cannot be broken</li>
<li>There is still a possible set-up of shorting the range high but Daniel would not pre-set and would be cautious (he wants to see SFP). No SFP, no trade.</li>
</ul>
<p><strong>12:33 - MIKE’S BTC TA</strong></p>
<p><strong>18:12 - Q&amp;A</strong></p>
<ul>
<li>Daniel, Mike and Victor do not care about the death cross (200&amp;50 EMA cross) because EMA’s are lagging and it is totally irrelevant to the way they trade</li>
<li>Trendlines are very arbitrary - there are different options how to pull them</li>
<li>When in no trade, the best swing trades are at the top or at the bottom of the range</li>
<li>Best way to trade is setting the alerts and then see the reaction</li>
<li>In Daniel’s opinion, it is much more bullish to break down from the descending triangle than running the highs first</li>
<li>Daniel doesn’t care if he misses a trade</li>
<li>Mike sometimes trades back-test of a break out but only as a scalp or day trade. But if he sees the momentum is great he sometimes holds it as a swing trade.</li>
<li>It is context depended, in general break-out trading is not the best idea</li>
</ul>
<p><strong>1:08:38 - WRAP UP</strong></p>
<ul>
<li>Patience is a key</li>
<li>Always know what type of the trade you are aiming for - if you enter a scalp trade, you take profits early but if you enter a swing trades, you cannot close the trade too early</li>
</ul>
</div>",ec10a39c9859f48958d25a56f9fd9238
CHAMPIONS 104 - ChartChampions,https://d272f79eqy1rdf.cloudfront.net/c1e9faec-e8bd-478a-9795-5a4995028f36/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTk5OGUwNDg4ZCIsImNpcGhlcnRleHQiOiJaZkRUaVVVNXNXeVlnanVrQkNZYVJJMHBhXC84dzRlZm1sMXRsSXVtYmpRODJ1T1RZT3lwcUxHSjhBK2kzOVl6NCIsIml2IjoiMGQxMGJjMGVkNTQ5YzE1MTljN2IwZmI2YzBiYWUzOTEiLCJzYWx0IjoiZjViMmFmZjNiYjMzYTlmMWRjNDYyOTBkNGFiMWEwNTkifQ==,,quat88,"June 6, 2021","<div class=""elementor-widget-container"">
<p><strong>4:40 - BTC TA</strong></p>
<ul>
<li>Daniel deletes everything and starts from the scratch</li>
<li>He marks all horizontals, POC’s, fibs etc.</li>
<li>He also does the EW count where the most bullish scenario would be going sideways for half a year</li>
<li>The more bearish count would see BTC go to about 13k</li>
<li>The current two-week range is very important. Breaking down from it would see prices to 23k region.</li>
<li>Daniel plans to stay in a swing short below range POC</li>
</ul>
<p><strong>49:54 - POTENTIAL SET-UP</strong></p>
<ul>
<li>Daniel never pre-sets but looks for the reaction at the level of interest</li>
<li>MS is very important</li>
<li>For long Daniel would like a HL to be maintained, and for short he’d prefer the price to SFP’s the highs</li>
<li>Also, he points out the alternative set-up - SFP of the lows</li>
</ul>
<p><strong>56:29 - WRAP UP</strong></p>
<ul>
<li>There always have to be two possible Elliott Wave counts - a more bullish and a more bearish count. The breakout direction of this range will be the factor to decide which count to follow long term (for about 200 days)</li>
</ul>
<p><strong>1:09:07 - DANIEL’S FINAL THOUGHTS (SPOKEN)</strong></p>
<ul>
<li>Pre-setting is very risky. The safest trade is to wait for a confirmation and miss a bit of a move but have a safe entry</li>
</ul>
</div>",191d9e31db20337c3a2fba69c88154e4
CHAMPIONS 103 - ChartChampions,https://d1w88qxm6m8coi.cloudfront.net/champions-livestream103/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTk5OTEyNTQwNiIsImNpcGhlcnRleHQiOiJHNFp3azFrSkFnclJWRVZ5QmxpcEp4eWY0UWFrZUpBemorMWF4b0c1cGh1VU5uMUx5UzdlWDU1RjNDTE9Nbk5lIiwiaXYiOiI2Yzc1NTcxOTg0NGViMmI3ZjgxMjFhNjA2NzBiZWRlOCIsInNhbHQiOiI1Mzk3MzdlMmNjZWJkNzEwZTFhZjRhODVjMjIwMmVkYiJ9,,qtxtms,"May 30, 2021","<div class=""elementor-widget-container"">
<p><strong>2:05 - MIKE’S INTRO</strong></p>
<p><strong>6:55 - BTC TA</strong></p>
<ul>
<li>Arranging TA tools into folders is very helpful</li>
<li>Mike likes to mark all the horizontals and then eliminates those that are not too relevant (no confluence)</li>
<li>Mike likes to mark global VAH of the whole Bybit chart</li>
<li>He also divides chart into smaller sections/ranges</li>
<li>It is good to always be aware of resistances to the upside and supports to the downside</li>
<li>When everyone is looking at the same thing it is much not really likely to play out but it is good to be aware of it</li>
<li>Fake-outs give very good trades</li>
</ul>
<p><strong>52:28 - POSSIBLE TRADE SET-UP</strong></p>
<ul>
<li>With the price ranging for a longer period of time, fading a move could be a bit dangerous - you have to monitor price</li>
<li>Until the market structure is bearish, short the rally. Also, it depends on the time frame you are trading so there can be various possible set-ups</li>
<li>Mike trades based off of the reaction</li>
</ul>
<p><strong>59:18 - MIKE’S EW COUNT</strong></p>
<p><strong>1:06:52 - Q&amp;A</strong></p>
<ul>
<li>Mike removes levels that get tapped</li>
<li>The empty spaces on the chart (TA wise) allow bigger moves to happen</li>
<li>When nPOC is almost touched on a higher tick level, Mike likes to lower the tick level to see if it is still there - if it is, it is still a valid level.</li>
</ul>
</div>",191d9e31db20337c3a2fba69c88154e4
CHAMPIONS 102 - ChartChampions,https://d272f79eqy1rdf.cloudfront.net/82ee0b9b-b607-47e2-897d-761791413248/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTk5OTdkMzgyMCIsImNpcGhlcnRleHQiOiJMTWN4ZTBFWjA5VGZ0cnJQMzZDTEF2XC9rMnZoYTQ2dHFYcU1LYWVkZDYxTUI1aGU2VHBRbWtRTXRRVitXRlhFSyIsIml2IjoiNjE2OTEzY2VlZDlmZDI2MjNmMDVlN2EwZmMxYmZkNmMiLCJzYWx0IjoiYzE0MzNjNjE5NjE4NGRjNzcwNmI2YTE0Y2E3ODNjYTIifQ==,,qtkudt,"May 23, 2021","<div class=""elementor-widget-container"">
<p><strong>2:05 - PREVIOUS WEEK OVERVIEW</strong></p>
<p><strong>5:20 - BTC TA</strong></p>
<ul>
<li>Keep in mind, when price gets accepted into VAH, there is a good probability for rotation down to VAL</li>
<li>Daniel updates the EW count also</li>
<li>When asset is very volatile one can use log scale also for fib targets (can also be used for speed fan)</li>
<li>Daniel finds some similarities with gold (though BTC is much more powerful, much more volatile than gold)</li>
<li>Whenever the asset is in a trend, use original pitchfork and whenever the asset is in a range, use shiff pitchfork.</li>
<li>There are always various possible scenarios of the correction Elliott Wave wise (more bullish or more bearish)</li>
<li>It is most profitable to trade both sides of the markets (get into a nice long at the lows and get into a nice short at the highs). Daniel closes one of them whenever he has a good reason</li>
<li>Daniel goes through potential levels to the downside if the low is broken and levels to the upside</li>
<li>BTC had massive drops before so there is always a possibility for BTC to drop much more</li>
<li>For Daniel 23k is a massive golden opportunity</li>
<li>It is always good to be hedged to protect your capital (rule number one!)</li>
</ul>
<p><strong>1:00:04 - SUMMARY</strong></p>
<ul>
<li>Daniel has to think price will go lower because of the trend - every resistance is holding perfectly, selling pressure is still coming in (bearish chart)</li>
<li>You always have to be prepared for different scenarios and simply trade the charts</li>
<li>With the tools we have, we can trade any side of the market</li>
<li>It is important to diversify</li>
</ul>
</div>",2750c617b778147821aa8282e0502ab5
CHAMPIONS 101 - ChartChampions,https://d272f79eqy1rdf.cloudfront.net/6bea6530-7208-4669-b5cc-9a881bff7b5e/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTk5OWFhMjk5MCIsImNpcGhlcnRleHQiOiJ5eUFnb1lDZnNwVzl4aUZQVEE3U21LWWF6ODlrTnRBWWs2WGYxRmdTbjNqV0tCRkY3WVZYaFlXSng0SWxoeVRDIiwiaXYiOiJjZmQxOGY4OGYwZjUwM2Y1YTFkODM1MGFiZjFkNmY5NSIsInNhbHQiOiI2ZTA0MDZiOGFjZWI3OTE2OTQwMTQ2NmZjN2EwZTQ2MyJ9,,qt7x0r,"May 16, 2021","<div class=""elementor-widget-container"">
<p><strong>2:30 - PREVIOUS WEEK OVERVIEW</strong></p>
<p><strong>5:54 - BTC TA</strong></p>
<ul>
<li>Daniel marks everything from scratch</li>
<li>If two levels are close to each other, Daniel likes to keep the higher level</li>
<li>He has a bearish bias currently</li>
<li>He does the EW again (good confirmation of wave 3 being in and wave 4 correction in progress)</li>
<li>Wave 4 can go on for a long time - could go until September even</li>
<li>There is a potential of a three drives pattern</li>
<li>Until MS changes, it is best to short the rallies</li>
<li>It is healthy to get pull backs</li>
<li>Note the lower range VA’s - if price is accepted into a VAH, it is likely it will rotate to the VAL of that range. Bouncing from POC of that</li>
<li>range offsets the rule</li>
<li>Keep an eye on a NY stock market open because it is at the resistance - it has an impact on BTC also</li>
<li>Never FOMO into a trade, wait for the next best opportunity</li>
</ul>
<p><strong>50:18 - POTENTIAL SET-UPS</strong></p>
<ul>
<li>Daniel sets his alerts and he’ll trade based off of the reaction</li>
<li>Long term he is still bullish and he finds some similarities with the 2017 fractals</li>
<li>It is important to have a plan, to be ready for all the scenarios (bullish and bearish)</li>
</ul>
<p><em>NOTE:</em> Q&amp;A is in another video</p>
</div>",85f6319db6c0bef37ec539ecc8c83610
CHAMPIONS 100 - ChartChampions,https://d272f79eqy1rdf.cloudfront.net/03bc21d7-f6ec-40e9-9a12-c9ac01fcd069/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTk5OWQ3OTZmOCIsImNpcGhlcnRleHQiOiJMR2Q4U1R4Ulo2SEw0emdRYjVpZEdaWkZzZmVBWThFWVVobWtmSnhzQnN6a05VK3FmSE1adnZxbXlsY28xbzdTIiwiaXYiOiJiNjFkZTU5MWI0ZTIwNGQ0ODFmMGRmZDc1ODkwZWE4MCIsInNhbHQiOiI3YmYyNDEwMjE4MzI1YjYzZTExMjUxYjM5MzZmNWQ3NSJ9,,qsuyzl,"May 9, 2021","<div class=""elementor-widget-container"">
<p><strong>3:57 - PREVIOUS WEEK OVERVIEW</strong></p>
<ul>
<li>NOTE: Daniel is already in all of the altcoin trades (from lower levels)</li>
</ul>
<p><strong>16:58 - ETH TA</strong></p>
<ul>
<li>Daniel does his TA on ETH/BTC pair and then converts</li>
</ul>
<p><strong>35:41 - LTC TA</strong></p>
<ul>
<li>Huge potential, it only just started and still has to break the multi-year resistance trendline</li>
</ul>
<p><strong>56:56 - DOT TA</strong></p>
<ul>
<li>It is in a nice range</li>
</ul>
<p><strong>1:09:35 - XTZ TA</strong></p>
<ul>
<li>Very nice confluence with BTC and USDT pairs, massive potential</li>
<li>When it breaks the high, Daniel will trade the ATH strategy</li>
</ul>
<p><strong>1:24:40 - EOS TA</strong></p>
<ul>
<li>EOS respects Igor’s sessions very nicely</li>
</ul>
<p><strong>1:47:37 - BTC TA</strong></p>
<ul>
<li>Bear in mind that when BTC breaks the range, altcoins will drop in price</li>
<li><em style=""font-size: 16px;"">NOTE:</em><span style=""font-size: 16px;""> Q&amp;A section is recorded in a separate stream</span></li>
</ul>
</div>",7dc52f33cf671c7198c3a1d5afd83475
CHAMPIONS Live Stream 99 - ChartChampions,https://d272f79eqy1rdf.cloudfront.net/97a12108-9687-4f6a-abf9-7a4831f0d37d/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTk5YTA3ZTQ5OSIsImNpcGhlcnRleHQiOiJmOXdGUEJBSW5oSGo0OEtNa1wvSThTSG84WVh2XC9PUUoybTJGWFp1dkNIUHRmQ2FOalpQUG1FRStOMGMzKzViYlIiLCJpdiI6IjQ1NmM3Yzk0OTY0NjBhNTlmMzJjNWFjZGFmMWZhYmE1Iiwic2FsdCI6IjUyZDkxNGIwNmE0NTAxMGEyOWVhM2RmOTUxMDc4NTY4In0=,,qshyex,"May 2, 2021","<div class=""elementor-widget-container"">
<p><strong>3:10 - PREVIOUS WEEK OVERVIEW</strong><br/>
There are a few possibilities to enter a trade - depends on how aggressive you are as a trader</p>
<p></p>
<p><strong>8:53 - BTC TA + POTENTIAL SETUP</strong><br/>
Daniel deletes everything and charts in silence<br/>
This week’s levels are very clean - big support and big resistance<br/>
Easily defined levels and a very nice range</p>
<p></p>
<p><strong>38:48 - ETH TA</strong><br/>
If not already in a trade, it is always good to wait for a retracement to an important level (that needs to hold)</p>
<p></p>
<p><strong>42:58 - LTC TA</strong></p>
<p></p>
<p><strong>46:50 - LINK TA</strong></p>
<p></p>
<p><strong>51:17 - DOT TA</strong></p>
<p></p>
<p><strong>52:00 - DANIEL COMMENTATES</strong><br/>
If ETH is doing well, altcoins do well also<br/>
Never FOMO but wait for retracements</p>
<p></p>
<p><strong>55:33 - XTZ TA</strong></p>
<p></p>
<p><strong>57:57 - Q&amp;A</strong><br/>
Whatever comes out from the current range will give us the idea where we are on EW chart (level to level)<br/>
With EW, you always have to have a bullish and a bearish count<br/>
Daniel knows when to get aggressive on a trade<br/>
Daniel trades on Bybit only which means he can only long ETH/USD, ETH/USDT or just hold spot ETH<br/>
If ETH/BTC looks good but BTC is at a major resistance he would convert spot BTC into spot ETH<br/>
If ETH/BTC looks good and BTC also looks good he’d leverage long ETH/USD and ETH/USDT</p>
</div>",2b050a9bf4c4f4cc2e4e59ecbba8fd85
CHAMPIONS Live Stream 98 - ChartChampions,https://d272f79eqy1rdf.cloudfront.net/3414b9cc-230b-4734-8cde-83450d34f7d3/master.m3u8,eyJwYXNzcGhyYXNlIjoiNjIwMTk5YTM4NGMxZCIsImNpcGhlcnRleHQiOiJZa1Jpb1UyUG92cjR1bDlra1wvRUpmK3NMZXcxTmxyUmE0OCsrR216XC9DNmFaQXlYQ0MybEV0RGNrOTF5Y3NIR1wvIiwiaXYiOiIxNzAyMzM3NmNmYjc1MzJmODAwOGZhNjVlMDY3MzgyMyIsInNhbHQiOiI1OWU4NjBmM2Q3YWUwODI4NDcyMjI3YTQzNTRkYTE1NCJ9,,qs4z0b,"April 25, 2021","<div class=""elementor-widget-container"">
<p><strong>4:07 - PREVIOUS WEEK OVERVIEW</strong></p>
<p></p>
<p><strong>10:06 - BTC TA</strong><br/>
Daniel always keeps the levels and channels that are very respected in the past because they may come back into play again<br/>
Until market structure changes (break the lower high), there is no reason to think price will not go lower<br/>
The higher the TF the clearer it is<br/>
You have to recognize the early signs of bull market going into bear market or even still being in a bull market but the bigger correction incoming - you have to recognise when to stop buying the dip (till there is a sign of strength - resistance flipped into support)<br/>
Daniel goes through EW count to see what is the most probable now<br/>
What is the most obvious is the least probable to happen<br/>
Three way pullbacks are way more bullish than five way pullbacks<br/>
In trading, you have to protect your capital first. It is better to not take a trade than blindly take a trade and loose</p>
<p></p>
<p><strong>50:52 - Q&amp;A</strong><br/>
Daniel now thinks we are in a wave 4 correction even if we get above the trendline again (B wave - then short for C)<br/>
Daniel does trade altcoins as he is holding USDT also<br/>
The easiest way to trade is off of MS<br/>
With not taking a trade you don’t lose any money, Daniel never gets annoyed because there is always another opportunity<br/>
Anything can happen but you always have to think what is the most probable to</p>
</div>",056e2dd5992d7d2e486ffb6673eb1782
